A1,A2,A3,A4,A5
13,-0.0390562,0.109472,623.742,1
13,-0.0750382,0.171181,623.05,1
13,-0.0831337,0.181402,622.061,1
13,-0.11426,0.079805,621.421,1
13,-0.154963,0.00350327,620.16,1
13,-0.149783,-0.066192,618.711,1
13,-0.139179,-0.0928215,618.306,1
13,-0.136247,-0.106489,617.04,1
13,-0.107685,-0.101387,616.729,1
13,-0.0986226,-0.08577,616.609,1
13,-0.0998877,-0.0721815,616.053,1
13,-0.114899,-0.0470037,615.882,1
13,-0.11085,-0.0263212,615.433,1
13,-0.13236,-0.0153315,615.053,1
13,-0.128774,0.342091,607.763,3
13,-0.136863,0.33134,607.551,3
13,-0.0976191,0.299922,607.837,3
13,-0.0931333,0.289966,607.721,3
13,-0.0740677,0.280275,607.504,3
13,-0.0779178,0.272747,607.193,3
13,-0.110408,0.269183,606.554,3
13,-0.118728,0.270103,605.902,3
13,-0.090522,0.26019,605.814,3
13,-0.114571,0.252437,605.629,3
13,-0.0882859,0.250333,605.409,3
13,-0.0965547,0.25502,605.794,3
13,-0.12965,0.263612,605.757,3
13,-0.0823497,0.270049,606.02,3
13,-0.125318,0.118111,582.491,2
13,-0.147695,0.141462,579.134,2
13,-0.17036,0.163231,575.879,2
13,-0.134654,0.163494,575.458,2
13,-0.164544,0.159183,576.585,2
13,-0.141027,0.152284,576.787,2
13,-0.124253,0.138022,576.782,2
13,-0.0970748,0.473069,563.201,2
13,-0.0912114,0.473433,563.362,2
13,-0.0921981,0.486422,563.538,2
13,-0.116739,0.498217,563.406,2
13,-0.0996504,0.509103,563.648,2
13,-0.108947,0.521526,563.548,2
13,-0.0990761,0.515798,563.267,2
13,-0.111646,-0.17701,556.73,3
13,-0.131254,-0.161288,556.851,3
13,-0.103308,-0.16002,557.639,3
13,-0.0933335,-0.161834,557.497,3
13,-0.0827449,-0.175741,557.926,3
13,-0.0957648,-0.184588,558.14,3
13,-0.45117,-0.0645975,558.528,3
13,-0.261872,-0.016156,558.711,3
13,-0.17356,-0.00251273,558.822,3
13,-0.129956,0.000292023,559.166,3
13,0.201763,-0.121839,558.671,3
13,0.0333147,-0.182361,559.239,3
13,-0.0456742,-0.205477,559.25,3
13,-0.013954,-0.22809,559.14,3
13,-0.126627,-0.188312,559.757,2
13,-0.120756,-0.189591,560.408,2
13,-0.0954224,-0.190612,560.619,2
13,-0.0757732,-0.171202,560.07,2
13,-0.0866991,-0.144535,559.134,2
13,-0.0804425,-0.123221,558.265,2
13,-0.0922102,-0.105962,557.353,2
13,-0.124408,0.123725,557.132,2
13,-1.24E-01,0.123651,557.345,2
13,-1.28E-01,0.125871,557.482,2
13,-0.12827,0.122255,557.69,2
13,-0.127397,0.120424,558.196,2
13,-0.108067,0.107215,558.359,2
13,-0.11932,0.102618,558.522,2
13,2.37337,-0.637277,490.284,4
13,2.25962,-0.611789,487.876,4
13,1.40955,-0.61448,486.193,4
13,1.33219,-0.623062,486.062,4
13,1.52324,-0.637557,486.546,4
13,0.657856,-0.659168,491.776,4
13,1.0622,-0.639582,497.135,4
13,1.97359,-0.590823,504.049,4
13,1.8037,-0.53345,512.048,4
13,1.84079,-0.50374,516.014,4
13,1.70046,-0.524806,520.121,4
13,1.03302,-0.575932,523.885,4
13,0.569776,-0.591806,528.148,4
13,0.66306,-0.534883,532.388,4
13,-0.325439,-0.498454,549.148,4
13,-0.425324,-0.442038,601.143,4
13,0.47556,-0.478202,633.856,4
13,1.16059,-0.565035,669.623,4
13,2.82E+00,-0.604397,682.963,4
13,3.57E+00,-0.634882,684.066,4
13,3.41038,-0.536877,747.197,4
13,2.5497,-0.43179,854.907,4
13,1.81183,-0.373809,1200.03,4
13,2.0794,-0.348285,1341.57,4
13,0.652305,-0.365081,1400.22,4
13,1.49472,-0.369379,1382.62,4
13,2.41881,-0.328169,1322.61,4
13,1.57852,-0.228435,1502.16,4
14,0.000544517,-0.170547,638.024,1
14,-0.00446408,-0.167887,638.443,1
14,0.000191017,-0.163631,638.369,1
14,-0.000641083,-0.161017,638,1
14,-0.0150821,-0.15537,638.043,1
14,-0.0199617,-0.129533,637.784,1
14,-0.00107408,-0.13066,637.553,1
14,0.00634482,-0.128204,637.932,1
14,0.0120609,-0.12962,640.957,1
14,0.0215033,-0.153159,641.49,1
14,-0.00461928,-0.154689,641.794,1
14,-0.00899298,-0.158425,642.111,1
14,-0.00459328,-0.157895,639.708,1
14,-0.00502208,-0.154056,640.177,1
14,0.00200842,-0.105206,663.825,1
14,0.00673402,-0.103784,665.422,1
14,-0.00100578,-0.102476,666.269,1
14,-0.00148248,-0.101043,666.18,1
14,-0.000256083,-0.0945175,666.309,1
14,-0.00924028,-0.0844872,665.299,1
14,-0.000400583,-0.0730922,664.71,1
14,-0.00505848,-0.0626177,664.694,1
14,-0.00167588,-0.0568015,664.879,1
14,0.00275112,-0.0544117,664.538,1
14,0.017594,-0.0544262,664.206,1
14,-0.00154358,-0.049989,664.585,1
14,0.00312612,-0.0412847,664.929,1
14,-0.0123441,-0.046734,665.219,1
14,-0.00285858,0.000985522,667.188,3
14,0.00426542,0.0133653,666.681,3
14,0.000714917,0.0192733,667.065,3
14,-0.00628338,0.0217368,667.108,3
14,-0.00472448,0.019586,666.904,3
14,-0.00279048,0.014064,667.645,3
14,0.000362517,0.01439,667.584,3
14,0.00693212,0.0111683,667.736,3
14,0.00435072,0.00782052,667.904,3
14,0.00154462,0.0111865,667.637,3
14,-0.00233028,0.0114255,667.866,3
14,-0.000754983,0.018578,667.78,3
14,0.00182472,0.0232343,668.786,3
14,1.15E-02,0.0171448,668.717,3
14,-2.30E-03,-0.0140057,669.627,2
14,-0.00199088,-0.0134122,669.617,2
14,-0.00379078,-0.0210937,669.747,2
14,-0.00302338,-0.0229547,669.484,2
14,0.00657092,0.0109363,669.516,2
14,0.000723917,0.0409865,669.584,2
14,-0.00171078,0.0718475,669.809,2
14,-0.000600683,-0.000220478,667.609,2
14,-0.00326888,0.00735327,667.744,2
14,-0.00356018,0.00299552,667.663,2
14,-0.00692138,0.0112945,667.676,2
14,0.00191452,0.00878752,667.902,2
14,0.00163842,0.0126805,668.042,2
14,0.00504692,0.0269398,670.692,2
14,0.00215372,-0.0832977,684.867,3
14,0.00914952,-0.0701832,684.619,3
14,0.00413522,-0.047294,684.735,3
14,-0.0186552,-0.068974,685.251,3
14,-0.00558408,-0.062034,685.881,3
14,-0.00281278,-0.0721712,686.708,3
14,-0.00711238,-0.0852207,686.802,3
14,0.0235427,-0.0576375,686.717,3
14,0.00480182,-0.0476785,686.574,3
14,-0.000664883,-0.0463692,686.732,3
14,-0.00130248,-0.042688,687.356,3
14,-0.00642138,-0.0433092,688.081,3
14,-0.00369768,-0.0310782,688.474,3
14,-0.00257618,-0.0422595,673.951,3
14,-0.00126208,0.0514195,688.623,2
14,-0.000113883,0.0625718,687.994,2
14,-0.00101748,0.0729728,687.772,2
14,-0.00345128,0.0817505,686.953,2
14,-0.00323668,0.090755,687.158,2
14,1.55E-05,0.0979275,687.314,2
14,-0.00319678,0.100327,687.19,2
14,-0.00185588,0.124949,680.771,2
14,0.00520972,0.139883,681.168,2
14,-0.00202898,0.141686,680.449,2
14,0.0298913,0.128725,679.832,2
14,-0.00285638,0.124628,679.176,2
14,-0.00818818,0.116661,678.519,2
14,-0.00442328,0.117862,678.096,2
14,-0.00854828,0.151277,672.708,4
14,0.0992152,0.207793,671.141,4
14,0.0279716,0.283457,670.359,4
14,-0.00883068,0.312348,669.079,4
14,0.00838442,0.380016,666.723,4
14,-0.201813,0.420133,664.529,4
14,-0.251756,0.425511,662.362,4
14,-0.232887,0.441792,660.775,4
14,0.0810527,0.423519,661.046,4
14,0.119895,0.445243,661.122,4
14,-0.0660437,0.454772,661.526,4
14,-0.216626,0.500711,661.247,4
14,-0.737951,0.534078,660.56,4
14,-0.30056,0.534089,660.677,4
14,-0.0245504,0.530662,660.745,4
14,0.296587,0.483446,662.428,4
14,0.364245,0.434782,663.56,4
14,0.0443193,0.395437,664.366,4
14,0.751262,0.390512,667.062,4
14,0.232619,0.402738,668.42,4
14,0.19301,0.455384,675.961,4
14,0.156988,0.468964,695.438,4
14,-0.410793,0.47544,718.405,4
14,-0.0762723,0.467797,743.48,4
14,-0.0114739,0.431848,777.721,4
14,0.241279,0.437349,813.674,4
14,0.0996474,0.439103,848.091,4
14,0.0264955,0.454006,899.118,4
15,0.00141483,-0.0271665,518.869,1
15,-0.00184897,-0.0274152,518.896,1
15,-0.00310787,-0.0314482,518.706,1
15,-0.00360777,-0.0344407,518.255,1
15,0.00465913,-0.0366097,518.565,1
15,-0.00106297,-0.0405637,518.65,1
15,-0.00905937,-0.0417535,518.898,1
15,-0.0102166,-0.039111,521.309,1
15,-0.0134484,-0.0396205,521.669,1
15,-0.00782357,-0.0387947,522.692,1
15,0.00153503,-0.039161,523.094,1
15,0.00322253,-0.028778,521.127,1
15,0.00554423,-0.023833,521.271,1
15,0.00579333,-0.0185855,521.238,1
15,0.00563133,-0.109647,524.734,1
15,-0.00465757,-0.10738,524.732,1
15,0.00066773,-0.100967,525.056,1
15,0.00081123,-0.103282,524.996,1
15,-0.0147244,-0.105819,524.693,1
15,-0.00998567,-0.111015,524.27,1
15,0.00094533,-0.126113,524.687,1
15,-0.00227977,-0.134031,525.211,1
15,0.00852173,-0.139161,525.42,1
15,-0.00211097,-0.14363,525.553,1
15,-0.00452237,-0.144833,524.994,1
15,-0.00049177,-0.14587,524.385,1
15,-0.00303667,-0.125694,524.704,1
15,0.00813503,-0.112749,524.552,1
15,-0.00489957,-0.113265,525.427,3
15,-0.00306987,-0.113465,525.289,3
15,-0.00052067,-0.113493,525.371,3
15,-0.010554,-0.113315,525.142,3
15,0.00182783,-0.112417,525.671,3
15,0.00552833,-0.116569,525.496,3
15,-0.00023877,-0.115559,525.216,3
15,0.00299353,-0.119284,525.499,3
15,-0.00087397,-0.120318,525.776,3
15,-0.0174259,-0.119073,526.441,3
15,-0.0150591,-0.128432,527.183,3
15,0.00447953,-0.134787,527.527,3
15,-0.00413347,-0.143601,527.437,3
15,0.00923113,-0.150664,527.497,3
15,-0.00098917,0.00665953,526.461,2
15,-0.00969317,0.00356178,526.577,2
15,-0.00247047,-0.018586,526.327,2
15,-0.00460757,-0.0266,526.342,2
15,-0.00053837,-0.023493,526.722,2
15,-0.00185397,-0.0183782,526.54,2
15,0.00433423,-0.013216,526.717,2
15,-0.00162177,0.0127735,523.141,2
15,-0.00284557,0.0282323,523.084,2
15,-0.00062047,0.034906,523.165,2
15,0.01131,0.0347073,523.082,2
15,0.0130471,0.0316388,523.088,2
15,0.0166893,0.0216658,522.723,2
15,0.0118255,0.017581,523.585,2
15,0.00937533,0.0347018,518.773,3
15,-0.0100282,0.04709,518.712,3
15,-0.0166918,0.04485,518.625,3
15,-0.00777457,0.0409725,518.502,3
15,-0.0143436,0.0225338,518.942,3
15,-0.00039957,0.00576753,518.756,3
15,0.00828323,0.00216028,518.622,3
15,0.00030893,-0.00184522,518.587,3
15,0.00398633,-0.00187572,517.89,3
15,0.00455153,-0.000811219,518.254,3
15,0.00413913,0.0114178,518.45,3
15,-0.00343267,0.0198213,518.725,3
15,0.00635773,0.0443303,518.71,3
15,8.83E-06,0.0568203,519.058,3
15,-0.00252827,-0.0512365,516.903,2
15,-0.00259187,-0.0487312,516.762,2
15,0.00072253,-0.0466117,516.787,2
15,0.00065203,-0.0434932,516.973,2
15,0.00692323,-0.0417387,517.784,2
15,0.00763813,-0.0378665,517.996,2
15,-0.00221197,-0.033077,517.954,2
15,0.00637163,0.053237,517.008,2
15,9.27E-03,0.0528765,516.956,2
15,2.86E-03,0.054065,516.761,2
15,-0.00934887,0.0544278,517.016,2
15,-0.00432057,0.0538923,516.801,2
15,-0.0102158,0.0531768,516.944,2
15,-0.00915337,0.0506715,517.572,2
15,-0.0119517,0.242529,472.894,4
15,-0.00085767,0.238837,473.278,4
15,0.0167029,0.227672,471.995,4
15,0.0219044,0.224652,470.997,4
15,0.0287432,0.220314,472.569,4
15,-0.00175067,0.262745,475.683,4
15,-0.0104556,0.295461,479.571,4
15,-0.043443,0.356052,482.941,4
15,-0.0369916,0.404055,484.663,4
15,-0.0174539,0.439522,486.109,4
15,-0.00750057,0.439613,482.857,4
15,0.013812,0.398099,478.886,4
15,0.0260005,0.360293,475.47,4
15,0.0219859,0.321324,472.49,4
15,0.0182735,0.326822,473.587,4
15,0.0124094,0.34582,473.98,4
15,-0.014916,0.371299,475.372,4
15,-0.00935697,0.38822,476.819,4
15,-0.032462,0.401367,477.02,4
15,-0.0188376,0.394306,479.273,4
15,0.00209353,0.381503,478.647,4
15,-0.00130737,0.351308,475.707,4
15,0.0124103,0.33477,473.37,4
15,0.0178688,0.325344,469.352,4
15,0.00700733,0.320444,468.036,4
15,0.00210293,0.359714,469.769,4
15,-0.00731967,0.364326,471.793,4
15,-0.00959697,0.390862,475.259,4
16,-0.00139905,0.257467,523.268,1
16,-0.000894246,0.252688,523.258,1
16,-0.000672746,0.243648,523.158,1
16,0.00153235,0.239392,523.467,1
16,-0.00264825,0.240607,524.17,1
16,0.000184054,0.248384,524.636,1
16,0.00135865,0.25353,525.36,1
16,-0.00232465,0.250138,525.436,1
16,0.000161654,0.245269,525.854,1
16,0.000598554,0.240552,525.555,1
16,0.00140525,0.239828,525.979,1
16,0.00597785,0.238816,525.803,1
16,0.00343125,0.235761,525.633,1
16,0.013957,0.25862,526.167,1
16,0.0149992,0.0544465,535.292,1
16,0.00203135,0.0573208,535.314,1
16,0.000314454,0.060987,535.578,1
16,-0.00530375,0.053787,535.498,1
16,-0.00978605,0.05013,535.814,1
16,0.00520235,0.062571,536.064,1
16,0.00133025,0.0592718,536.48,1
16,0.00308795,0.0520898,536.688,1
16,0.00599945,0.0393695,536.554,1
16,-3.12E-05,0.0166585,536.883,1
16,0.00347725,0.0154443,537.224,1
16,-0.00420725,0.0197623,537.827,1
16,-0.000680146,0.0525423,538.387,1
16,-0.00353355,0.06421,538.022,1
16,0.00373445,0.0456208,538.895,3
16,-0.000489846,0.0434398,539.537,3
16,0.00158035,0.0437405,539.622,3
16,0.00281355,0.035536,539.285,3
16,-0.000591946,0.0269155,539.222,3
16,0.00427145,0.0334863,538.557,3
16,-0.00206615,0.0327478,538.418,3
16,-0.00304125,0.0290338,538.217,3
16,-0.00184955,0.026746,538.083,3
16,-0.00109785,0.0131965,537.784,3
16,0.000496054,0.00599455,537.43,3
16,0.00168445,0.0076788,537.171,3
16,-0.00442645,0.00985855,536.719,3
16,-0.00342055,0.0081163,535.819,3
16,-0.00615555,-0.238562,529.227,2
16,-0.00157275,-0.241231,530.292,2
16,-0.00723565,-0.247774,529.21,2
16,-0.000836846,-0.250087,528.468,2
16,0.00196995,-0.254647,528.393,2
16,-1.15E-06,-0.256176,527.26,2
16,-0.00115925,-0.232583,528.068,2
16,-0.00408405,-0.128688,520.064,2
16,-0.00353365,-0.11828,520.476,2
16,0.00486045,-0.120187,520.649,2
16,-0.00106455,-0.118137,520.524,2
16,0.00236625,-0.122546,520.532,2
16,0.00385225,-0.125044,519.909,2
16,0.00172505,-0.123842,519.73,2
16,-0.000669646,-0.052772,520.24,3
16,-0.00852135,-0.044625,520.764,3
16,0.00119555,-0.0328127,521.193,3
16,0.00323245,-0.0537232,521.273,3
16,0.00452415,-0.055621,521.556,3
16,0.00469335,-0.112522,521.692,3
16,-0.00167845,-0.174315,522.147,3
16,-0.00716655,-0.200482,522.633,3
16,-0.0102053,-0.23669,522.52,3
16,-0.00322025,-0.241149,522.244,3
16,-0.00484095,-0.236176,521.808,3
16,-0.000269746,-0.23186,521.072,3
16,-0.00194685,-0.235427,520.704,3
16,0.00588955,-0.184458,521.078,3
16,-0.0178237,-0.269001,518.306,2
16,-0.000416046,-0.279887,518.046,2
16,-0.000917446,-0.286651,517.876,2
16,1.06E-03,-0.287343,517.283,2
16,1.51E-02,-0.242338,516.581,2
16,0.00424725,-0.241527,516.623,2
16,0.00162585,-0.228288,516.772,2
16,0.00624565,-0.251465,518.443,2
16,3.92E-03,-0.246725,518.884,2
16,-7.95E-03,-0.246241,518.637,2
16,-0.00794595,-0.244173,518.563,2
16,-0.00840035,-0.236282,518.924,2
16,-0.00568315,-0.235757,518.41,2
16,0.00230995,-0.235286,518.944,2
16,0.00172225,-0.034078,511.072,4
16,-0.00192535,-0.0468427,509.637,4
16,0.0126145,-0.0150112,508.232,4
16,0.0224576,0.0033958,505.374,4
16,-0.00113125,0.0366068,503.201,4
16,-0.00617445,0.100184,500.645,4
16,-0.0107645,0.149992,497.116,4
16,0.00521955,0.178538,495.272,4
16,0.00417235,0.245161,495.173,4
16,-0.000171046,0.252695,494.291,4
16,-0.00269435,0.277735,494.903,4
16,-0.0171723,0.304961,495.412,4
16,-0.0146586,0.264982,493.489,4
16,0.00450955,0.236021,492.269,4
16,-8.21E-05,0.211396,490.765,4
16,-0.00983485,0.242287,489.869,4
16,-0.00981455,0.273529,490.926,4
16,-8.93E-03,0.328797,491.498,4
16,1.38E-02,0.376275,493.146,4
16,0.0188006,0.385016,495.096,4
16,0.0213915,0.38883,496.094,4
16,0.0110483,0.396967,496.527,4
16,-0.00740765,0.395114,495.28,4
16,-0.00313645,0.4062,494.028,4
16,-0.00887295,0.388672,492.793,4
16,-0.00586815,0.3958,487.737,4
16,0.00770305,0.403779,482.416,4
16,0.0114101,0.4237,476.199,4
17,-0.0262722,-0.0322252,723.528,1
17,0.0323118,-0.0236499,722.556,1
17,0.0165462,-0.0126412,721.46,1
17,8.77E-04,-0.00110291,720.08,1
17,1.66E-02,0.00131534,721.487,1
17,0.024588,0.00839234,719.551,1
17,0.0140838,0.0148141,721.218,1
17,-0.0307494,0.0182941,719.3,1
17,-0.00725904,0.0207021,714.772,1
17,-0.0603269,0.0176828,713.426,1
17,-0.16459,0.0350041,708.411,1
17,0.101215,0.0569421,707.673,1
17,0.146523,0.0801403,706.817,1
17,0.109841,0.104885,706.203,1
17,0.0475718,-0.0292932,669.789,1
17,0.169634,-0.0396559,669.742,1
17,-0.0558537,-0.0255634,669.831,1
17,-0.0141242,-0.0225757,669.838,1
17,-0.0186721,-0.0240042,669.876,1
17,0.0460352,-0.0239709,669.824,1
17,0.1517,-0.0398837,669.725,1
17,0.0680297,-0.0498179,669.702,1
17,0.00687226,-0.0536424,669.656,1
17,-0.0572016,-0.0542769,669.604,1
17,-0.0605497,-0.0625349,669.549,1
17,-0.097626,-0.0689294,669.552,1
17,-0.0866243,-0.0699769,669.436,1
17,0.0202471,-0.0743127,669.255,1
17,0.0408791,-0.0532024,667.774,3
17,0.0109011,-0.0511434,667.384,3
17,-0.00423814,-0.0609134,666.94,3
17,-0.0140809,-0.0609304,667.264,3
17,-0.018765,-0.0575419,667.642,3
17,0.00351636,-0.0551574,667.562,3
17,0.00281096,-0.0516224,667.505,3
17,0.0218315,-0.0549454,667.375,3
17,-0.0211592,-0.0425357,667.01,3
17,-0.0108825,-0.0395572,666.981,3
17,-0.0163967,-0.0350664,667.369,3
17,-0.00185214,-0.0290359,667.211,3
17,-0.000559041,-0.0325764,666.938,3
17,-0.028849,-0.00857166,666.952,3
17,-0.0136988,-0.16821,653.965,2
17,-0.0130451,-0.167158,654.017,2
17,0.00745956,-0.167423,653.92,2
17,0.00164896,-0.166291,654.066,2
17,-0.00641704,-0.164558,653.677,2
17,-0.0350835,-0.151782,653.395,2
17,-0.0725884,-0.135258,652.115,2
17,0.0335263,-0.102432,639.195,2
17,0.0381646,-0.115167,640.256,2
17,-0.0400208,-0.109267,641.433,2
17,-0.0254675,-0.10641,642.803,2
17,-0.0253011,-0.103478,644.017,2
17,-0.00324964,-0.0952899,644.66,2
17,0.0419276,-0.0981704,644.394,2
17,0.00219006,0.00228984,654.472,3
17,0.00342696,-0.00238066,653.807,3
17,-0.00952854,-0.00972766,653.333,3
17,-0.00798264,-0.0183459,653.735,3
17,-0.0110269,-0.0248314,654.432,3
17,-0.0256273,-0.0290504,655.052,3
17,-0.00584274,-0.00728216,655.686,3
17,-0.00172234,0.0117661,655.61,3
17,0.00719456,0.0313351,656.164,3
17,0.0276219,0.0373828,656.263,3
17,0.0133095,0.0223343,656.585,3
17,-0.000302741,0.00982884,657.12,3
17,-0.00949844,-0.00668091,657.49,3
17,0.00430836,-0.0130629,658.235,3
17,0.00134126,0.110902,656.559,2
17,-0.00395864,0.113405,656.61,2
17,-0.00704334,0.115097,656.077,2
17,0.00254836,0.113593,655.456,2
17,-0.00114494,0.114961,654.307,2
17,-0.00401174,0.114124,653.254,2
17,-0.0229275,0.0877398,652.915,2
17,-0.00642174,0.00125009,658.177,2
17,-0.00895294,0.00644859,658.216,2
17,-0.00174414,0.0118611,658.86,2
17,0.0115467,0.00896984,659.104,2
17,-0.00193184,0.00841484,659.427,2
17,0.00570246,0.00225409,659.428,2
17,-0.0458525,0.0132556,659.578,2
17,-0.10032,0.253635,583.827,4
17,0.141872,0.314421,576.737,4
17,0.308966,0.45319,567.176,4
17,-0.0186027,0.555336,557.173,4
17,-0.199369,0.589397,546.397,4
17,-0.342921,0.626093,543.037,4
17,-0.509002,0.610126,539.868,4
17,0.0130733,0.648725,541.543,4
17,0.378603,0.711625,544.305,4
17,0.325049,0.809493,544.802,4
17,0.243522,0.87724,547.202,4
17,-0.0981535,0.911107,549.957,4
17,-0.147013,0.92746,559.617,4
17,-0.257598,0.870053,611.191,4
17,-0.0103421,0.859887,692.131,4
17,0.140839,0.856707,819.213,4
17,0.0982607,0.884999,1005.84,4
17,0.199621,0.92422,1182.58,4
17,-0.00336354,0.914381,1523.04,4
17,-0.104849,0.89457,1917.31,4
17,-0.0951134,0.85839,2333.24,4
17,-0.149463,0.814661,2788.25,4
17,-0.0354677,0.796115,2944.3,4
17,0.00481186,0.794631,2988.27,4
17,-0.0109309,0.801023,2869.15,4
17,0.07218,0.847169,2684.08,4
17,0.0115975,0.871648,2698.04,4
17,0.0109658,0.893804,2729.54,4
18,0.0105825,0.170709,509.095,1
18,0.00838835,0.186437,509.629,1
18,0.00101795,0.196784,509.894,1
18,-0.0276313,0.194394,509.747,1
18,-0.00562275,0.182253,509.516,1
18,-0.00106215,0.182021,509.438,1
18,-0.00113915,0.186496,509.685,1
18,-0.000263753,0.187835,509.38,1
18,-0.00516225,0.19176,509.94,1
18,-0.00465885,0.188553,510.148,1
18,0.00654165,0.200819,510.198,1
18,0.00258295,0.223288,511.999,1
18,0.00442425,0.230859,511.934,1
18,-0.00494905,0.215254,512.01,1
18,0.00235195,-0.320324,514.949,1
18,-0.00156195,-0.317262,514.985,1
18,0.00274155,-0.311595,515.434,1
18,-0.0294675,-0.305044,515.116,1
18,-0.00580895,-0.303353,515.136,1
18,-0.00383135,-0.295228,515.007,1
18,0.00716285,-0.300273,515.028,1
18,0.023169,-0.307994,515.512,1
18,0.00557355,-0.311332,515.807,1
18,8.82E-05,-0.306094,516.061,1
18,0.00361105,-0.308791,515.767,1
18,0.00626565,-0.314819,515.786,1
18,0.0138224,-0.320111,516.029,1
18,0.00107015,-0.323058,516.214,1
18,-0.0109697,-0.266068,517.059,3
18,-0.0221847,-0.280137,516.603,3
18,0.026853,-0.289567,516.301,3
18,0.0155275,-0.298453,516.603,3
18,0.0327407,-0.306052,516.753,3
18,0.0393262,-0.318621,517.576,3
18,-0.0157885,-0.312311,517.589,3
18,0.00211375,-0.299413,517.966,3
18,-0.0223792,-0.282866,517.996,3
18,-0.0293284,-0.267984,517.259,3
18,0.00728175,-0.268319,517.21,3
18,-0.00125745,-0.258561,516.956,3
18,-0.00602985,-0.269164,516.911,3
18,-0.00145555,-0.265285,517.412,3
18,-0.00524405,0.221027,516.992,2
18,0.00353985,0.213036,517.106,2
18,0.014832,0.195953,517.126,2
18,0.00223505,0.197236,517.117,2
18,0.00754255,0.191964,516.947,2
18,-0.0392557,0.219798,516.795,2
18,0.0358657,0.208984,517.123,2
18,0.00581915,-0.131588,516.411,2
18,-0.00886955,-0.120201,516.058,2
18,0.0106863,-0.139063,515.876,2
18,-0.00325765,-0.149326,519.679,2
18,0.00853865,-0.165096,519.142,2
18,-0.000807853,-0.099023,519.707,2
18,0.026981,-0.0902655,519.409,2
18,0.0141536,0.0594782,521.324,3
18,0.00657615,0.0599227,522.046,3
18,0.00397405,0.075568,522.249,3
18,-0.00334895,0.0468867,522.406,3
18,-0.0265657,0.0795005,522.933,3
18,-0.0259997,0.0697605,523.173,3
18,-0.0318321,0.0666202,522.605,3
18,-0.0191346,0.070336,522.75,3
18,0.0141225,0.0490655,523.007,3
18,0.0227664,0.0634737,523.191,3
18,0.0268075,0.071457,524.334,3
18,0.0118496,0.0822587,524.688,3
18,-0.0143556,0.0802312,524.319,3
18,-0.025551,0.094243,523.831,3
18,0.00314895,0.485373,521.46,2
18,0.00660215,0.505785,521.904,2
18,0.0119131,0.520501,519.916,2
18,0.00763425,0.521252,517.118,2
18,0.00655795,0.536286,514.049,2
18,-0.00782405,0.529411,511.487,2
18,-0.000541553,0.51901,511.553,2
18,-0.00587985,0.037569,515.426,2
18,-0.00164385,0.0276362,516.014,2
18,-0.00460235,0.0284307,516.508,2
18,-0.000211353,0.0225025,516.444,2
18,0.00205325,0.00870171,516.453,2
18,-0.00107805,0.0167275,516.279,2
18,0.0168026,0.020933,515.787,2
18,0.0701243,0.577566,511.265,4
18,0.0786628,0.480589,508.656,4
18,0.0579675,0.454915,507.04,4
18,0.0426383,0.447684,505.913,4
18,-0.00509025,0.442768,506.845,4
18,0.0207439,0.473131,508.712,4
18,-0.00829685,0.552161,509.676,4
18,0.00663555,0.621562,509.889,4
18,0.0513366,0.685236,509.044,4
18,0.00670125,0.734743,507.892,4
18,0.0139847,0.691256,506.589,4
18,-0.00383055,0.632829,505.325,4
18,-0.0101001,0.578536,504.584,4
18,-0.0166087,0.561704,503.78,4
18,-0.0153908,0.578583,503.217,4
18,0.00604185,0.622448,503.505,4
18,0.0271819,0.678056,504.076,4
18,0.0609208,0.718805,505.78,4
18,0.0621426,0.767316,506.653,4
18,0.0257516,0.803304,505.149,4
18,-0.0111727,0.814496,505.545,4
18,-0.067693,0.821629,504.347,4
18,-0.074294,0.795294,504.005,4
18,-0.0554509,0.763467,504.769,4
18,-0.0454251,0.701699,503.914,4
18,0.0499014,0.667624,504.386,4
18,0.0919877,0.654036,505.456,4
18,0.156725,0.673293,507.199,4
19,0.00226529,0.132403,516.868,1
19,0.00176259,0.133921,517.091,1
19,0.00302189,0.134229,517.171,1
19,-0.00191601,0.130722,518.395,1
19,0.000220095,0.128539,518.51,1
19,-0.00372751,0.126836,518.189,1
19,-0.00470811,0.12404,517.923,1
19,0.00194959,0.122597,516.78,1
19,-0.000751905,0.12304,517.083,1
19,0.00197629,0.123936,517.133,1
19,0.00151879,0.124406,517.337,1
19,0.000791195,0.123724,517.093,1
19,0.00907629,0.115425,516.781,1
19,0.0212686,0.110337,516.983,1
19,-0.00108921,0.0536706,517.704,1
19,-0.00169851,0.0536468,517.541,1
19,-0.00139461,0.0535646,517.159,1
19,0.00132339,0.0527551,517.525,1
19,8.31E-05,0.0534841,517.695,1
19,-0.000749305,0.0557601,517.553,1
19,0.000921895,0.0571823,518.014,1
19,-0.00321341,0.0590628,517.813,1
19,0.00197429,0.0578896,517.734,1
19,-5.73E-05,0.0547171,517.466,1
19,-0.00177061,0.0489693,517.352,1
19,-0.00101371,0.0450883,517.12,1
19,0.00704059,0.0437191,519.742,1
19,0.00164539,0.0341696,521.434,1
19,0.00506699,0.12365,519.643,3
19,0.00108209,0.125167,520.107,3
19,-0.0555177,0.12913,522.873,3
19,-0.0289648,0.130266,523.036,3
19,-0.0108141,0.134498,520.794,3
19,-0.00402071,0.138174,519.858,3
19,0.00170049,0.140903,518.217,3
